Date,Cases Rate - Total,Deaths Rate - Total,Hospitalizations Rate - Total,Cases Rate - Age 0-17,Cases Rate - Age 18-29,Cases Rate - Age 30-39,Cases Rate - Age 40-49,Cases Rate - Age 50-59,Cases Rate - Age 60-69,Cases Rate - Age 70-79,Cases Rate -  Age 80+,Cases Rate - Female,Cases Rate - Male,Cases Rate - Latinx,Cases Rate - Asian Non-Latinx,Cases Rate - Black Non-Latinx,Cases Rate - White Non-Latinx,Cases Rate - Other Race Non-Latinx,Deaths Rate - Age 0-17,Deaths Rate - Age 18-29,Deaths Rate - Age 30-39,Deaths Rate - Age 40-49,Deaths Rate - Age 50-59,Deaths Rate - Age 60-69,Deaths Rate - Age 70-79,Deaths Rate - Age 80+,Deaths Rate - Female,Deaths Rate - Male,Deaths Rate - Latinx,Deaths Rate - Asian Non-Latinx,Deaths Rate - Black Non-Latinx,Deaths Rate - White Non-Latinx,Deaths Rate - Other Race Non-Latinx,Hospitalizations Rate -  Age 0-17,Hospitalizations Rate -  Age 18-29,Hospitalizations Rate -  Age 30-39,Hospitalizations Rate -  Age 40-49,Hospitalizations Rate -  Age 50-59,Hospitalizations Rate -  Age 60-69,Hospitalizations Rate -  Age 70-79,Hospitalizations Rate -  Age 80+,Hospitalizations Rate -  Female,Hospitalizations Rate -  Male,Hospitalizations Rate -  Latinx,Hospitalizations Rate -  Asian Non-Latinx,Hospitalizations Rate -  Black Non-Latinx,Hospitalizations Rate -  White Non-Latinx,Hospitalizations Rate -  Other Race Non-Latinx,Cases - Total,Deaths - Total,Hospitalizations - Total,Cases - Age 0-17,Cases - Age 18-29,Cases - Age 30-39,Cases - Age 40-49,Cases - Age 50-59,Cases - Age 60-69,Cases - Age 70-79,Cases -  Age 80+,Cases - Female,Cases - Male,Cases - Latinx,Cases - Asian Non-Latinx,Cases - Black Non-Latinx,Cases - White Non-Latinx,Cases - Other Race Non-Latinx,Deaths - Age 0-17,Deaths - Age 18-29,Deaths - Age 30-39,Deaths - Age 40-49,Deaths - Age 50-59,Deaths - Age 60-69,Deaths - Age 70-79,Deaths - Age 80+,Deaths - Female,Deaths - Male,Deaths - Latinx,Deaths - Asian Non-Latinx,Deaths - Black Non-Latinx,Deaths - White Non-Latinx,Deaths - Other Race Non-Latinx,Hospitalizations - Age 0-17,Hospitalizations - Age 18-29,Hospitalizations - Age 30-39,Hospitalizations - Age 40-49,Hospitalizations - Age 50-59,Hospitalizations - Age 60-69,Hospitalizations - Age 70-79,Hospitalizations - Age 80+,Hospitalizations - Female,Hospitalizations - Male,Hospitalizations - Latinx,Hospitalizations - Asian Non-Latinx,Hospitalizations - Black Non-Latinx,Hospitalizations - White Non-Latinx,Hospitalizations - Other Race Non-Latinx
02/20/2024,4.97,0.02,0.56,4.32,2.76,5.1,5.82,5.25,6.36,7.27,10.18,5.72,4.16,4.08,3.1,5.63,3.7,7.53,0,0,0,0,0,0,0.18,0.36,0.02,0.02,0.02,0,0.04,0.02,0,0.08,0.16,0.38,0.3,0.78,0.71,1.84,5,0.6,0.52,0.46,0.32,0.91,0.3,0.96,134.4,0.6,15.1,23.7,15.3,23.3,19.6,16.4,16.7,11.3,8.1,79.3,54.9,31.7,5.6,44.1,33.3,9,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.1,0,0.3,0.1,0,0.4,0.9,1.7,1,2.4,1.9,2.9,4,8.3,6.9,3.6,0.6,7.1,2.7,1.1
10-04-2022,11.7,0.04,0.89,9.89,8.84,10.96,11.51,13.69,14.45,16.19,23.22,13.12,10.18,9.6,11.44,10.91,8.73,10.76,0,0,0,0.04,0,0.05,0.37,0.36,0.02,0.06,0.04,0.08,0.05,0.03,0,0.16,0.36,0.44,0.38,1.05,1.36,2.85,8.22,0.88,0.9,0.48,0.79,1.11,0.94,0.96,316.6,1.1,24,54.3,48.9,50,38.7,42.9,38,25.1,18.6,181.9,134.4,74.6,20.6,85.6,78.6,12.9,0,0,0,0.1,0,0.1,0.6,0.3,0.3,0.9,0.3,0.1,0.4,0.3,0,0.9,2,2,1.3,3.3,3.6,4.4,6.6,12.1,11.9,3.7,1.4,8.7,8.4,1.1
10-05-2022,11.85,0.05,0.91,10.49,8.58,11.05,11.76,14.1,14.61,15.82,22.86,13.16,10.46,9.58,10.96,11.97,8.65,10.16,0,0,0,0.04,0,0.11,0.37,0.36,0.03,0.06,0.06,0.08,0.05,0.03,0,0.16,0.41,0.47,0.3,1.05,1.52,3.4,7.32,0.89,0.94,0.53,0.79,1.18,0.89,0.96,320.6,1.3,24.7,57.6,47.4,50.4,39.6,44.1,38.4,24.6,18.3,182.4,138,74.4,19.7,93.9,77.9,12.1,0,0,0,0.1,0,0.3,0.6,0.3,0.4,0.9,0.4,0.1,0.4,0.3,0,0.9,2.3,2.1,1,3.3,4,5.3,5.9,12.3,12.4,4.1,1.4,9.3,8,1.1
10-06-2022,11.85,0.05,0.89,10.77,8.6,10.77,11.97,13.6,15.1,15.63,22.33,13.26,10.35,9.75,10.09,12.57,8.65,10.28,0,0,0,0.04,0,0.11,0.37,0.36,0.03,0.06,0.06,0.08,0.05,0.03,0,0.16,0.47,0.5,0.3,1,1.3,3.03,7.68,0.92,0.87,0.52,0.79,1.18,0.86,0.84,320.6,1.3,24.1,59.1,47.6,49.1,40.3,42.6,39.7,24.3,17.9,183.9,136.6,75.7,18.1,98.6,77.9,12.3,0,0,0,0.1,0,0.3,0.6,0.3,0.4,0.9,0.4,0.1,0.4,0.3,0,0.9,2.6,2.3,1,3.1,3.4,4.7,6.1,12.7,11.4,4,1.4,9.3,7.7,1
10/14/2022,11.45,0.05,0.94,9.08,8.22,10.55,11.93,13.88,14.39,16.09,24.83,12.54,10.27,8.77,9.14,11.6,8.32,12.32,0,0,0,0,0.09,0.11,0,0.89,0.06,0.03,0.04,0,0.07,0.05,0,0.29,0.21,0.5,0.47,0.68,1.85,4.05,6.97,0.99,0.89,0.59,0.4,1.33,0.86,0.96,309.7,1.3,25.4,49.9,45.4,48.1,40.1,43.4,37.9,25,19.9,173.9,135.6,68.1,16.4,91,74.9,14.7,0,0,0,0,0.3,0.3,0,0.7,0.9,0.4,0.3,0,0.6,0.4,0,1.6,1.1,2.3,1.6,2.1,4.9,6.3,5.6,13.7,11.7,4.6,0.7,10.4,7.7,1.1
10/15/2022,11.58,0.04,0.98,8.93,8.35,10.46,12.06,14.24,15.1,16.55,24.83,12.7,10.38,8.7,9.53,11.49,8.52,13.63,0,0,0,0,0,0.11,0.09,0.89,0.06,0.02,0.02,0,0.05,0.06,0,0.34,0.21,0.47,0.55,0.78,1.85,4.51,6.61,0.99,0.97,0.57,0.4,1.44,0.9,1.08,313.3,1.1,26.6,49,46.1,47.7,40.6,44.6,39.7,25.7,19.9,176,137,67.6,17.1,90.1,76.7,16.3,0,0,0,0,0,0.3,0.1,0.7,0.9,0.3,0.1,0,0.4,0.6,0,1.9,1.1,2.1,1.9,2.4,4.9,7,5.3,13.7,12.9,4.4,0.7,11.3,8.1,1.3
02/21/2024,5.04,0.03,0.6,4.42,2.69,4.88,5.6,5.52,6.3,8.64,10.89,5.8,4.21,4.05,2.86,5.5,4.03,7.17,0,0,0.03,0,0,0,0.28,0.36,0.02,0.04,0.02,0,0.05,0.03,0,0.1,0.16,0.34,0.34,0.68,0.81,2.21,5.54,0.62,0.58,0.52,0.32,0.91,0.4,0.84,136.3,0.9,16.3,24.3,14.9,22.3,18.9,17.3,16.6,13.4,8.7,80.4,55.6,31.4,5.1,43.1,36.3,8.6,0,0,0.1,0,0,0,0.4,0.3,0.3,0.6,0.1,0,0.4,0.3,0,0.6,0.9,1.6,1.1,2.1,2.1,3.4,4.4,8.6,7.7,4,0.6,7.1,3.6,1
02/22/2024,5.02,0.04,0.64,4.37,2.71,4.57,5.39,5.98,6.25,9.1,10.72,5.88,4.1,3.86,3.18,5.54,3.87,7.53,0,0,0.03,0,0,0.05,0.28,0.36,0.02,0.05,0.02,0,0.04,0.06,0,0.13,0.13,0.31,0.42,0.73,0.87,2.48,5.72,0.65,0.63,0.5,0.32,0.98,0.44,0.96,135.9,1,17.3,24,15,20.9,18.1,18.7,16.4,14.1,8.6,81.6,54.1,30,5.7,43.4,34.9,9,0,0,0.1,0,0,0.1,0.4,0.3,0.3,0.7,0.1,0,0.3,0.6,0,0.7,0.7,1.4,1.4,2.3,2.3,3.9,4.6,9,8.3,3.9,0.6,7.7,4,1.1
10/16/2022,11.63,0.04,0.98,9.03,8.45,10.52,11.97,14.15,15.54,16.37,24.29,12.87,10.3,8.57,9.21,11.42,8.78,13.39,0,0,0,0,0,0.11,0.09,0.89,0.06,0.02,0.02,0,0.05,0.06,0,0.34,0.23,0.47,0.51,0.78,2.06,4.32,6.25,0.98,0.98,0.61,0.4,1.37,0.9,1.08,314.7,1.1,26.6,49.6,46.7,48,40.3,44.3,40.9,25.4,19.4,178.4,136,66.6,16.6,89.6,79,16,0,0,0,0,0,0.3,0.1,0.7,0.9,0.3,0.1,0,0.4,0.6,0,1.9,1.3,2.1,1.7,2.4,5.4,6.7,5,13.6,13,4.7,0.7,10.7,8.1,1.3
10/17/2022,12.36,0.04,0.99,10.23,9.02,11.15,12.78,14.38,16.35,17.47,24.11,13.82,10.81,9.38,10.25,11.93,9.56,12.91,0,0,0,0,0.05,0.11,0.09,0.71,0.05,0.03,0,0.08,0.05,0.06,0,0.31,0.23,0.5,0.47,0.87,2.23,4.05,6.25,1.02,0.95,0.61,0.32,1.4,0.97,0.72,334.4,1.1,26.7,56.1,49.9,50.9,43,45,43,27.1,19.3,191.6,142.7,72.9,18.4,93.6,86,15.4,0,0,0,0,0.1,0.3,0.1,0.6,0.7,0.4,0,0.1,0.4,0.6,0,1.7,1.3,2.3,1.6,2.7,5.9,6.3,5,14.1,12.6,4.7,0.6,11,8.7,0.9
10/18/2022,12.33,0.05,0.97,10.8,9.02,10.42,12.82,14.42,16.13,17.29,23.75,13.84,10.72,9.29,10.72,11.97,9.4,12.79,0,0,0,0,0.05,0.11,0.18,0.71,0.05,0.04,0.02,0.08,0.05,0.06,0,0.31,0.18,0.56,0.55,0.78,2.12,3.86,6.25,1.03,0.9,0.52,0.32,1.4,0.98,0.72,333.6,1.3,26.1,59.3,49.9,47.6,43.1,45.1,42.4,26.9,19,191.9,141.4,72.1,19.3,93.9,84.6,15.3,0,0,0,0,0.1,0.3,0.3,0.6,0.7,0.6,0.1,0.1,0.4,0.6,0,1.7,1,2.6,1.9,2.4,5.6,6,5,14.3,11.9,4,0.6,11,8.9,0.9
10/19/2022,12.41,0.05,0.95,11.11,8.99,10.52,12.36,14.52,16.24,18.21,23.58,13.73,10.99,9.56,10.96,12.13,9.22,12.08,0,0,0,0,0.05,0.11,0.28,0.71,0.06,0.04,0.02,0.08,0.05,0.08,0,0.29,0.26,0.44,0.64,0.87,2.01,3.95,5.54,1.01,0.89,0.5,0.4,1.44,0.94,0.48,335.9,1.4,25.7,61,49.7,48,41.6,45.4,42.7,28.3,18.9,190.3,145,74.3,19.7,95.1,83,14.4,0,0,0,0,0.1,0.3,0.4,0.6,0.9,0.6,0.1,0.1,0.4,0.7,0,1.6,1.4,2,2.1,2.7,5.3,6.1,4.4,14,11.7,3.9,0.7,11.3,8.4,0.6
10/20/2022,12.81,0.06,1,11.4,9.77,11.15,12.1,14.61,16.84,18.95,23.58,14.24,11.26,10.08,11.12,12.73,9.35,12.08,0,0,0,0,0.05,0.11,0.46,0.54,0.07,0.04,0.02,0.08,0.04,0.11,0,0.31,0.34,0.41,0.64,1,2.01,4.14,5.72,1.04,0.95,0.61,0.64,1.48,0.94,0.6,346.7,1.6,27,62.6,54,50.9,40.7,45.7,44.3,29.4,18.9,197.4,148.6,78.3,20,99.9,84.1,14.4,0,0,0,0,0.1,0.3,0.7,0.4,1,0.6,0.1,0.1,0.3,1,0,1.7,1.9,1.9,2.1,3.1,5.3,6.4,4.6,14.4,12.6,4.7,1.1,11.6,8.4,0.7
10/21/2022,12.92,0.05,1.02,10.88,9.95,11.3,12.61,14.65,17.27,20.32,22.15,14.4,11.29,10.17,11.04,12.79,9.44,11.84,0,0,0,0,0.05,0,0.46,0.54,0.04,0.05,0.02,0.16,0,0.1,0,0.29,0.26,0.53,0.64,1,2.28,3.68,6.43,0.99,1.05,0.59,0.64,1.57,0.92,0.72,349.6,1.3,27.6,59.7,55,51.6,42.4,45.9,45.4,31.6,17.7,199.6,149,79,19.9,100.3,85,14.1,0,0,0,0,0.1,0,0.7,0.4,0.6,0.7,0.1,0.3,0,0.9,0,1.6,1.4,2.4,2.1,3.1,6,5.7,5.1,13.7,13.9,4.6,1.1,12.3,8.3,0.9
11-07-2022,16.21,0.04,1.21,14.94,13.74,15.62,16.94,18.26,17.11,18.03,27.5,18.63,13.62,13.17,15.57,17.56,9.81,17.46,0,0,0.03,0,0,0,0.37,0.36,0.03,0.04,0.02,0.08,0.04,0.05,0,0.29,0.49,0.56,0.93,1.28,2.12,4.14,8.39,1.35,1.06,0.66,0.71,2.09,0.78,1.2,438.6,1,32.7,82,76,71.3,57,57.1,45,28,22,258.3,179.7,102.3,28,137.7,88.3,20.9,0,0,0.1,0,0,0,0.6,0.3,0.4,0.6,0.1,0.1,0.3,0.4,0,1.6,2.7,2.6,3.1,4,5.6,6.4,6.7,18.7,14,5.1,1.3,16.4,7,1.4
11-08-2022,15.37,0.04,1.19,13.74,13.23,14.71,16.13,17.3,16.46,17.47,26.43,17.58,13.01,12.21,14.38,16.48,9.43,15.9,0,0,0,0,0,0,0.46,0.36,0.02,0.05,0.02,0.16,0.02,0.05,0,0.26,0.49,0.47,0.98,1.23,1.85,3.77,10,1.26,1.11,0.64,0.71,2.04,0.92,0.72,416,1,32.1,75.4,73.1,67.1,54.3,54.1,43.3,27.1,21.1,243.7,171.7,94.9,25.9,129.3,84.9,19,0,0,0,0,0,0,0.7,0.3,0.3,0.7,0.1,0.3,0.1,0.4,0,1.4,2.7,2.1,3.3,3.9,4.9,5.9,8,17.4,14.7,5,1.3,16,8.3,0.9
10/28/2022,15.16,0.05,1.03,12.52,10.9,14.46,15.84,18.44,19.56,20.88,25.54,16.96,13.24,12.36,11.36,15.88,10.52,16.5,0,0,0,0,0,0.11,0.28,0.89,0.04,0.06,0,0.16,0.07,0.06,0,0.23,0.23,0.47,0.64,1,2.39,3.77,7.14,1.04,1.02,0.53,0.64,1.64,0.87,0.72,410.3,1.4,27.9,68.7,60.3,66,53.3,57.7,51.4,32.4,20.4,235.1,174.7,96,20.4,124.6,94.7,19.7,0,0,0,0,0,0.3,0.4,0.7,0.6,0.9,0,0.3,0.6,0.6,0,1.3,1.3,2.1,2.1,3.1,6.3,5.9,5.7,14.4,13.4,4.1,1.1,12.9,7.9,0.9
10/29/2022,15.15,0.06,1.02,12.65,10.88,14.18,15.88,18.44,19.77,20.6,25.72,16.92,13.26,12.42,11.44,16.25,10.19,16.5,0,0,0,0,0,0.11,0.28,1.07,0.04,0.08,0,0.16,0.09,0.06,0,0.18,0.31,0.53,0.64,0.96,2.34,3.4,7.14,0.97,1.07,0.53,0.48,1.62,0.92,0.48,410,1.6,27.6,69.4,60.1,64.7,53.4,57.7,52,32,20.6,234.6,175,96.4,20.6,127.4,91.7,19.7,0,0,0,0,0,0.3,0.4,0.9,0.6,1,0,0.3,0.7,0.6,0,1,1.7,2.4,2.1,3,6.1,5.3,5.7,13.4,14.1,4.1,0.9,12.7,8.3,0.6
10/30/2022,15.13,0.06,1.02,12.59,10.77,13.74,16.13,18.3,20.15,20.6,26.61,16.94,13.19,12.45,11.99,16.34,9.9,16.02,0,0,0,0,0,0.11,0.28,1.25,0.04,0.09,0,0.24,0.09,0.06,0,0.16,0.31,0.5,0.68,1,2.23,3.49,7.32,0.97,1.07,0.63,0.4,1.51,0.95,0.6,409.3,1.7,27.6,69.1,59.6,62.7,54.3,57.3,53,32,21.3,234.9,174.1,96.7,21.6,128.1,89.1,19.1,0,0,0,0,0,0.3,0.4,1,0.6,1.1,0,0.4,0.7,0.6,0,0.9,1.7,2.3,2.3,3.1,5.9,5.4,5.9,13.4,14.1,4.9,0.7,11.9,8.6,0.7
02/24/2024,4.88,0.04,0.62,4.35,2.84,4.26,5.48,5.25,6.41,8.55,10.18,5.61,4.1,3.75,2.78,5.12,3.84,7.65,0,0,0.03,0,0,0.05,0.09,0.71,0.03,0.04,0.04,0,0.04,0.05,0,0.13,0.18,0.25,0.42,0.59,1.09,2.21,5.54,0.61,0.64,0.4,0.32,0.97,0.44,1.2,132.1,1,16.9,23.9,15.7,19.4,18.4,16.4,16.9,13.3,8.1,77.7,54.1,29.1,5,40.1,34.6,9.1,0,0,0.1,0,0,0.1,0.1,0.6,0.4,0.6,0.3,0,0.3,0.4,0,0.7,1,1.1,1.4,1.9,2.9,3.4,4.4,8.4,8.4,3.1,0.6,7.6,4,1.4
02/23/2024,4.99,0.05,0.59,4.37,2.89,4.51,5.22,5.8,6.46,9.1,9.47,5.81,4.1,3.88,3.18,5.26,3.9,7.65,0,0,0.03,0,0,0.05,0.28,0.71,0.04,0.05,0.06,0,0.05,0.05,0,0.1,0.1,0.28,0.38,0.64,0.92,2.21,5.54,0.59,0.6,0.39,0.32,0.91,0.43,1.2,135,1.3,16,24,16,20.6,17.6,18.1,17,14.1,7.6,80.6,54.1,30.1,5.7,41.3,35.1,9.1,0,0,0.1,0,0,0.1,0.4,0.6,0.6,0.7,0.4,0,0.4,0.4,0,0.6,0.6,1.3,1.3,2,2.4,3.4,4.4,8.1,7.9,3,0.6,7.1,3.9,1.4
11-09-2022,15.2,0.05,1.25,14.39,12.43,14.34,15.67,17.03,16.4,18.3,25.54,17.18,13.09,12.71,13.03,15.74,9.49,16.26,0,0,0,0,0.05,0,0.46,0.54,0.04,0.05,0.02,0.16,0.05,0.05,0,0.34,0.49,0.38,0.85,1.55,1.96,4.23,10.18,1.32,1.18,0.64,0.71,2.08,1.03,0.84,411.4,1.3,33.9,79,68.7,65.4,52.7,53.3,43.1,28.4,20.4,238.1,172.7,98.7,23.4,123.4,85.4,19.4,0,0,0,0,0.1,0,0.7,0.4,0.6,0.7,0.1,0.3,0.4,0.4,0,1.9,2.7,1.7,2.9,4.9,5.1,6.6,8.1,18.3,15.6,5,1.3,16.3,9.3,1
11-10-2022,15.67,0.04,1.29,15.17,13.1,14.96,15.41,18.26,15.97,18.67,24.83,17.36,13.88,13.48,12.47,16.1,9.87,17.58,0,0,0,0,0.05,0,0.46,0.36,0.04,0.04,0.02,0.08,0.05,0.05,0,0.36,0.47,0.44,0.98,1.42,2.23,4.23,10.18,1.38,1.19,0.7,0.71,2.04,1.05,1.32,424.1,1.1,34.9,83.3,72.4,68.3,51.9,57.1,42,29,19.9,240.6,183.1,104.7,22.4,126.3,88.9,21,0,0,0,0,0.1,0,0.7,0.3,0.6,0.6,0.1,0.1,0.4,0.4,0,2,2.6,2,3.3,4.4,5.9,6.6,8.1,19.1,15.7,5.4,1.3,16,9.4,1.6
11-11-2022,15.65,0.05,1.31,15.51,12.79,15.15,14.73,18.3,15.64,18.76,26.25,17.17,14.04,13.52,12.87,16.14,9.84,19.01,0,0,0,0,0.05,0,0.37,0.71,0.04,0.05,0.02,0.08,0.05,0.06,0,0.36,0.54,0.47,0.98,1.37,2.06,4.32,10.72,1.33,1.29,0.83,0.64,2,1.06,1.2,423.6,1.3,35.4,85.1,70.7,69.1,49.6,57.3,41.1,29.1,21,238,185.3,105,23.1,126.6,88.6,22.7,0,0,0,0,0.1,0,0.6,0.6,0.6,0.7,0.1,0.1,0.4,0.6,0,2,3,2.1,3.3,4.3,5.4,6.7,8.6,18.4,17,6.4,1.1,15.7,9.6,1.4
02/26/2024,4.8,0.05,0.55,4.5,2.97,3.69,5.14,5.25,5.92,9.47,10,5.48,4.08,3.77,3.18,5.06,3.84,5.86,0,0,0.03,0,0,0.11,0.09,0.89,0.05,0.04,0.04,0,0.07,0.05,0,0.23,0.21,0.16,0.38,0.46,0.76,2.02,4.82,0.51,0.6,0.37,0.16,0.91,0.38,0.84,130,1.3,14.9,24.7,16.4,16.9,17.3,16.4,15.6,14.7,8,76,53.9,29.3,5.7,39.7,34.6,7,0,0,0.1,0,0,0.3,0.1,0.7,0.7,0.6,0.3,0,0.6,0.4,0,1.3,1.1,0.7,1.3,1.4,2,3.1,3.9,7,7.9,2.9,0.3,7.1,3.4,1
02/27/2024,4.56,0.05,0.59,3.67,2.97,3.57,4.93,5.2,5.65,9.29,10.54,5.26,3.82,3.48,2.78,4.81,3.81,5.14,0,0,0.03,0,0,0.11,0.09,0.89,0.05,0.04,0.04,0,0.07,0.05,0,0.23,0.23,0.16,0.42,0.46,0.92,2.12,5.18,0.55,0.64,0.39,0.16,0.93,0.48,0.84,123.4,1.3,16,20.1,16.4,16.3,16.6,16.3,14.9,14.4,8.4,72.9,50.4,27,5,37.7,34.3,6.1,0,0,0.1,0,0,0.3,0.1,0.7,0.7,0.6,0.3,0,0.6,0.4,0,1.3,1.3,0.7,1.4,1.4,2.4,3.3,4.1,7.6,8.4,3,0.3,7.3,4.3,1
11/16/2022,15.62,0.04,1.25,16.34,11.37,14.78,15.29,17.39,17.11,19.87,25.9,17.59,13.53,13.87,10.64,17.23,10.03,17.22,0,0,0,0,0,0,0,1.25,0.01,0.06,0,0,0.04,0.06,0.12,0.29,0.52,0.85,0.76,1.05,1.85,5.24,8.39,1.34,1.16,0.66,0.32,2.13,0.97,1.43,422.6,1,33.9,89.7,62.9,67.4,51.4,54.4,45,30.9,20.7,243.9,178.6,107.7,19.1,135.1,90.3,20.6,0,0,0,0,0,0,0,1,0.1,0.9,0,0,0.3,0.6,0.1,1.6,2.9,3.9,2.6,3.3,4.9,8.1,6.7,18.6,15.3,5.1,0.6,16.7,8.7,1.7
11/17/2022,15.17,0.05,1.24,15.53,10.64,14.06,15.03,16.43,18.14,19.68,27.33,17.23,12.99,13.3,11.2,16.61,9.84,15.78,0,0,0,0,0,0,0,1.61,0.03,0.06,0.02,0,0.05,0.06,0.12,0.29,0.47,0.78,0.68,1.28,1.58,4.97,9.64,1.27,1.21,0.64,0.4,2.13,0.94,1.2,410.6,1.3,33.6,85.3,58.9,64.1,50.6,51.4,47.7,30.6,21.9,238.9,171.4,103.3,20.1,130.3,88.6,18.9,0,0,0,0,0,0,0,1.3,0.4,0.9,0.1,0,0.4,0.6,0.1,1.6,2.6,3.6,2.3,4,4.1,7.7,7.7,17.6,16,5,0.7,16.7,8.4,1.4
11/25/2022,13.98,0.03,1.27,7.73,9.87,15.15,13.63,16.93,20.15,24.19,28.4,15.19,12.71,10.96,10.64,13.99,10.32,13.03,0,0,0.03,0,0,0,0,0.71,0.03,0.02,0,0,0.07,0.02,0,0.18,0.49,0.78,0.55,1.1,2.39,4.51,10.72,1.27,1.28,0.9,1.19,1.84,0.92,0.96,378.3,0.7,34.4,42.4,54.6,69.1,45.9,53,53,37.6,22.7,210.6,167.7,85.1,19.1,109.7,92.9,15.6,0,0,0.1,0,0,0,0,0.6,0.4,0.3,0,0,0.6,0.1,0,1,2.7,3.6,1.9,3.4,6.3,7,8.6,17.6,16.9,7,2.1,14.4,8.3,1.1
11/26/2022,14.34,0.02,1.32,7.68,10.08,15.21,14.1,16.8,21.24,25.57,31.61,15.33,13.3,11.02,10.33,14.85,10.41,13.87,0,0,0.03,0,0,0,0,0.54,0.02,0.02,0,0,0.07,0,0,0.16,0.47,0.81,0.72,1.05,2.34,5.06,11.07,1.33,1.31,0.94,1.03,2.06,0.89,0.96,388.1,0.6,35.7,42.1,55.7,69.4,47.4,52.6,55.9,39.7,25.3,212.4,175.6,85.6,18.6,116.4,93.7,16.6,0,0,0.1,0,0,0,0,0.4,0.3,0.3,0,0,0.6,0,0,0.9,2.6,3.7,2.4,3.3,6.1,7.9,8.9,18.4,17.3,7.3,1.9,16.1,8,1.1
11/27/2022,14.47,0.02,1.37,7.73,10.39,15.4,14.56,16.43,21.4,24.83,32.51,15.59,13.27,11.55,10.49,14.94,10.14,14.23,0,0,0.03,0,0,0,0,0.54,0.02,0.02,0,0,0.07,0,0,0.21,0.54,0.81,0.76,1.19,2.39,4.87,11.25,1.41,1.32,1.05,1.11,2.08,0.95,0.6,391.4,0.6,37,42.4,57.4,70.3,49,51.4,56.3,38.6,26,216.1,175.1,89.7,18.9,117.1,91.3,17,0,0,0.1,0,0,0,0,0.4,0.3,0.3,0,0,0.6,0,0,1.1,3,3.7,2.6,3.7,6.3,7.6,9,19.6,17.4,8.1,2,16.3,8.6,0.7
11/28/2022,16.48,0.02,1.34,11.5,12.4,17.19,15.58,18.08,22.54,26.58,32.68,18.04,14.81,13.57,11.52,17.49,10.56,16.38,0,0,0.03,0,0,0,0,0.54,0.03,0.01,0.02,0,0.05,0,0,0.26,0.52,0.66,0.68,1,2.28,5.52,11.25,1.33,1.35,0.96,1.03,2.08,0.94,0.84,445.9,0.6,36.3,63.1,68.6,78.4,52.4,56.6,59.3,41.3,26.1,250,195.4,105.4,20.7,137.1,95,19.6,0,0,0.1,0,0,0,0,0.4,0.4,0.1,0.1,0,0.4,0,0,1.4,2.9,3,2.3,3.1,6,8.6,9,18.4,17.9,7.4,1.9,16.3,8.4,1
03-02-2024,3.98,0.02,0.51,2.97,2.74,3.32,4.2,3.79,5.16,8,11.25,4.56,3.36,2.98,2.14,4.32,3.54,4.78,0,0,0,0,0,0.05,0.09,0.18,0.03,0,0.02,0,0.04,0,0,0.16,0.08,0.13,0.21,0.64,0.76,2.12,4.82,0.46,0.55,0.33,0.24,0.78,0.4,0.84,107.6,0.4,13.7,16.3,15.1,15.1,14.1,11.9,13.6,12.4,9,63.1,44.3,23.1,3.9,33.9,31.9,5.7,0,0,0,0,0,0.1,0.1,0.1,0.4,0,0.1,0,0.3,0,0,0.9,0.4,0.6,0.7,2,2,3.3,3.9,6.4,7.3,2.6,0.4,6.1,3.6,1
12-04-2022,23.36,0.06,1.68,19.59,18.24,21.54,23.69,27.57,29.82,31.54,40.01,26.06,20.43,19.41,16.68,24.77,13.83,28.7,0,0,0,0,0.05,0,0.28,1.25,0.05,0.06,0.06,0.08,0.09,0.03,0,0.36,0.78,0.88,0.93,1.28,3.64,6.25,11.07,1.72,1.65,1.01,1.19,2.77,1.24,1.79,632.1,1.6,45.6,107.6,100.9,98.3,79.7,86.3,78.4,49,32,361.3,269.7,150.7,30,194.3,124.4,34.3,0,0,0,0,0.1,0,0.4,1,0.7,0.9,0.4,0.1,0.7,0.3,0,2,4.3,4,3.1,4,9.6,9.7,8.9,23.9,21.7,7.9,2.1,21.7,11.1,2.1
12-05-2022,22.71,0.06,1.75,18.29,17.34,20.88,24.2,27.98,27.76,31.27,40.19,25.2,20.01,19.11,15.81,23.7,13.78,28.82,0,0,0.03,0,0.05,0,0.28,1.07,0.05,0.06,0.04,0.08,0.11,0.03,0,0.34,0.8,0.78,1.02,1.73,3.86,6.35,10.72,1.74,1.75,1.05,1.19,2.88,1.24,2.03,614.4,1.6,47.3,100.4,95.9,95.3,81.4,87.6,73,48.6,32.1,349.3,264.1,148.4,28.4,185.9,124,34.4,0,0,0.1,0,0.1,0,0.4,0.9,0.7,0.9,0.3,0.1,0.9,0.3,0,1.9,4.4,3.6,3.4,5.4,10.1,9.9,8.6,24.1,23.1,8.1,2.1,22.6,11.1,2.4
